timestamp,provider,model,question,raw_response,extracted_answer,is_yes,trial_idx,temperature
2025-08-30T07:06:41.840038+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,3,0.0
2025-08-30T07:06:42.681887+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,4,0.0
2025-08-30T07:06:43.707284+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,5,0.0
2025-08-30T07:06:44.936212+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,6,0.0
2025-08-30T07:06:45.653259+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,7,0.0
2025-08-30T07:06:46.368590+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,8,0.0
2025-08-30T07:06:47.499431+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,9,0.0
2025-08-30T07:06:48.315345+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,10,0.0
2025-08-30T07:06:48.926372+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,11,0.0
2025-08-30T07:06:49.646370+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No,No,0,12,0.0
2025-08-30T07:06:50.568761+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,13,0.0
2025-08-30T07:06:51.283683+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,14,0.0
2025-08-30T07:06:52.102655+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,15,0.0
2025-08-30T07:06:52.923377+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,16,0.0
2025-08-30T07:06:53.536767+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,17,0.0
2025-08-30T07:06:54.457563+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,18,0.0
2025-08-30T07:06:55.363488+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,19,0.0
2025-08-30T07:06:56.199942+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,20,0.0
2025-08-30T07:06:57.016313+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,21,0.0
2025-08-30T07:06:57.632994+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,22,0.0
2025-08-30T07:06:58.249441+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,23,0.0
2025-08-30T07:06:59.073719+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,24,0.0
2025-08-30T07:07:00.298047+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No,No,0,25,0.0
2025-08-30T07:07:01.013069+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,26,0.0
2025-08-30T07:07:01.832328+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,27,0.0
2025-08-30T07:07:02.446580+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,28,0.0
2025-08-30T07:07:03.369054+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No,No,0,29,0.0
2025-08-30T07:07:04.290765+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,30,0.0
2025-08-30T07:07:05.006395+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,31,0.0
2025-08-30T07:07:05.826320+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,32,0.0
2025-08-30T07:07:06.542763+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,33,0.0
2025-08-30T07:07:07.261276+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,34,0.0
2025-08-30T07:07:08.079786+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,35,0.0
2025-08-30T07:07:08.899071+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,36,0.0
2025-08-30T07:07:09.805184+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,37,0.0
2025-08-30T07:07:10.435542+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,38,0.0
2025-08-30T07:07:11.108425+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,39,0.0
2025-08-30T07:07:12.277959+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,40,0.0
2025-08-30T07:07:13.095488+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,41,0.0
2025-08-30T07:07:13.778349+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,42,0.0
2025-08-30T07:07:14.734523+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No,No,0,43,0.0
2025-08-30T07:07:15.451544+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,44,0.0
2025-08-30T07:07:16.271525+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,45,0.0
2025-08-30T07:07:16.987895+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,46,0.0
2025-08-30T07:07:17.911866+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,47,0.0
2025-08-30T07:07:19.035307+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,48,0.0
2025-08-30T07:07:19.645013+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,49,0.0
2025-08-30T07:07:20.367019+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,50,0.0
2025-08-30T07:07:21.188175+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,51,0.0
2025-08-30T07:07:21.871515+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,52,0.0
2025-08-30T07:07:22.620413+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,53,0.0
2025-08-30T07:07:23.645547+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,54,0.0
2025-08-30T07:07:24.259072+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,55,0.0
2025-08-30T07:07:24.870023+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,56,0.0
2025-08-30T07:07:25.795458+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,57,0.0
2025-08-30T07:07:28.457403+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,58,0.0
2025-08-30T07:07:29.686083+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,59,0.0
2025-08-30T07:07:30.607757+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,60,0.0
2025-08-30T07:07:31.224458+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,61,0.0
2025-08-30T07:07:32.038915+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,62,0.0
2025-08-30T07:07:32.962971+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,63,0.0
2025-08-30T07:07:33.778569+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,64,0.0
2025-08-30T07:07:34.398463+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,65,0.0
2025-08-30T07:07:35.216391+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,66,0.0
2025-08-30T07:07:36.138618+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,67,0.0
2025-08-30T07:07:36.956948+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,68,0.0
2025-08-30T07:07:37.571737+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,69,0.0
2025-08-30T07:07:38.185590+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,70,0.0
2025-08-30T07:07:38.802066+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,71,0.0
2025-08-30T07:07:39.910416+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,72,0.0
2025-08-30T07:07:41.054391+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,73,0.0
2025-08-30T07:07:42.086627+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,74,0.0
2025-08-30T07:07:42.797584+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,75,0.0
2025-08-30T07:07:44.022923+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,76,0.0
2025-08-30T07:07:44.641151+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,77,0.0
2025-08-30T07:07:45.764645+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No,No,0,78,0.0
2025-08-30T07:07:46.686449+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,79,0.0
2025-08-30T07:07:47.585803+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,80,0.0
2025-08-30T07:07:48.222328+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,81,0.0
2025-08-30T07:07:49.347942+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,82,0.0
2025-08-30T07:07:50.483753+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,83,0.0
2025-08-30T07:07:51.704449+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,84,0.0
2025-08-30T07:07:52.523163+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,85,0.0
2025-08-30T07:07:53.649907+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,86,0.0
2025-08-30T07:07:54.365375+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,87,0.0
2025-08-30T07:07:54.935407+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,88,0.0
2025-08-30T07:07:55.696822+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,89,0.0
2025-08-30T07:07:57.026770+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,90,0.0
2025-08-30T07:07:58.051996+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,91,0.0
2025-08-30T07:07:58.562087+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,92,0.0
2025-08-30T07:07:59.609081+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No,No,0,93,0.0
2025-08-30T07:08:00.306435+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,94,0.0
2025-08-30T07:08:01.125751+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,95,0.0
2025-08-30T07:08:01.841684+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,96,0.0
2025-08-30T07:08:02.455792+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,97,0.0
2025-08-30T07:08:03.276350+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,98,0.0
2025-08-30T07:08:03.993242+00:00,openai,gpt-4-0125-preview,Is a 'baby stroller' a 'vehicle'?,No.,No,0,99,0.0
2025-08-30T07:08:05.300436+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,0,0.0
2025-08-30T07:08:05.892155+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,1,0.0
2025-08-30T07:08:06.512492+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,2,0.0
2025-08-30T07:08:07.678598+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,3,0.0
2025-08-30T07:08:08.497377+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,4,0.0
2025-08-30T07:08:09.113986+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,5,0.0
2025-08-30T07:08:09.757970+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,6,0.0
2025-08-30T07:08:10.546911+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,7,0.0
2025-08-30T07:08:11.850030+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,8,0.0
2025-08-30T07:08:12.556907+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,9,0.0
2025-08-30T07:08:13.311870+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,10,0.0
2025-08-30T07:08:14.027363+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,11,0.0
2025-08-30T07:08:15.189634+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,12,0.0
2025-08-30T07:08:15.792197+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,13,0.0
2025-08-30T07:08:16.430753+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,14,0.0
2025-08-30T07:08:17.200875+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,15,0.0
2025-08-30T07:08:18.534129+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,16,0.0
2025-08-30T07:08:19.046141+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,17,0.0
2025-08-30T07:08:19.864729+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,18,0.0
2025-08-30T07:08:20.900927+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,19,0.0
2025-08-30T07:08:22.322406+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,20,0.0
2025-08-30T07:08:22.935498+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,21,0.0
2025-08-30T07:08:23.550939+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,22,0.0
2025-08-30T07:08:24.264444+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,23,0.0
2025-08-30T07:08:25.033874+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,24,0.0
2025-08-30T07:08:26.416736+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,25,0.0
2025-08-30T07:08:27.032116+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,26,0.0
2025-08-30T07:08:28.261915+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,27,0.0
2025-08-30T07:08:29.489013+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,28,0.0
2025-08-30T07:08:30.719629+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,29,0.0
2025-08-30T07:08:31.441235+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,30,0.0
2025-08-30T07:08:32.255431+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,31,0.0
2025-08-30T07:08:33.074818+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,32,0.0
2025-08-30T07:08:33.621156+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,33,0.0
2025-08-30T07:08:34.298880+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,34,0.0
2025-08-30T07:08:35.633482+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,35,0.0
2025-08-30T07:08:36.557849+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,36,0.0
2025-08-30T07:08:37.887571+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,37,0.0
2025-08-30T07:08:38.912393+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,38,0.0
2025-08-30T07:08:39.731353+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,39,0.0
2025-08-30T07:08:41.368952+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,40,0.0
2025-08-30T07:08:42.087146+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,41,0.0
2025-08-30T07:08:42.769922+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,42,0.0
2025-08-30T07:08:43.932699+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,43,0.0
2025-08-30T07:08:45.699051+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,44,0.0
2025-08-30T07:08:46.490870+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,45,0.0
2025-08-30T07:08:47.101129+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,46,0.0
2025-08-30T07:08:47.923001+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,47,0.0
2025-08-30T07:08:48.742799+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,48,0.0
2025-08-30T07:08:49.561565+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,49,0.0
2025-08-30T07:08:50.576290+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,50,0.0
2025-08-30T07:08:51.304628+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,51,0.0
2025-08-30T07:08:52.019962+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,52,0.0
2025-08-30T07:08:52.840563+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,53,0.0
2025-08-30T07:08:54.068159+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,54,0.0
2025-08-30T07:08:54.784411+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,55,0.0
2025-08-30T07:08:55.406064+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,56,0.0
2025-08-30T07:08:56.730496+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,57,0.0
2025-08-30T07:08:57.448213+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,58,0.0
2025-08-30T07:08:58.778212+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,59,0.0
2025-08-30T07:08:59.495408+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,60,0.0
2025-08-30T07:09:00.622057+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,61,0.0
2025-08-30T07:09:01.341239+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,62,0.0
2025-08-30T07:09:02.669510+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,63,0.0
2025-08-30T07:09:03.472132+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,64,0.0
2025-08-30T07:09:04.207454+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,65,0.0
2025-08-30T07:09:04.922656+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,66,0.0
2025-08-30T07:09:06.152604+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,67,0.0
2025-08-30T07:09:06.870118+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,68,0.0
2025-08-30T07:09:07.484518+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,69,0.0
2025-08-30T07:09:08.421115+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,70,0.0
2025-08-30T07:09:09.636049+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,71,0.0
2025-08-30T07:09:10.661626+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,72,0.0
2025-08-30T07:09:11.255757+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,73,0.0
2025-08-30T07:09:11.885785+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,74,0.0
2025-08-30T07:09:12.485945+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,75,0.0
2025-08-30T07:09:13.218561+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,76,0.0
2025-08-30T07:09:14.009341+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,77,0.0
2025-08-30T07:09:14.755097+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,78,0.0
2025-08-30T07:09:15.345858+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,79,0.0
2025-08-30T07:09:16.622941+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,80,0.0
2025-08-30T07:09:17.312761+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,81,0.0
2025-08-30T07:09:18.439547+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,82,0.0
2025-08-30T07:09:19.158155+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,83,0.0
2025-08-30T07:09:19.976178+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,84,0.0
2025-08-30T07:09:20.587228+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,85,0.0
2025-08-30T07:09:21.205933+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,86,0.0
2025-08-30T07:09:21.883382+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,87,0.0
2025-08-30T07:09:22.514184+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,88,0.0
2025-08-30T07:09:23.150972+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,89,0.0
2025-08-30T07:09:23.969868+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,90,0.0
2025-08-30T07:09:24.585013+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,91,0.0
2025-08-30T07:09:25.917232+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,92,0.0
2025-08-30T07:09:27.244960+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,93,0.0
2025-08-30T07:09:28.426160+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,94,0.0
2025-08-30T07:09:29.193677+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,95,0.0
2025-08-30T07:09:30.831461+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,96,0.0
2025-08-30T07:09:32.609838+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,97,0.0
2025-08-30T07:09:33.290592+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,98,0.0
2025-08-30T07:09:34.723957+00:00,openai,gpt-4-0613,Is a 'baby stroller' a 'vehicle'?,No,No,0,99,0.0
2025-08-30T07:09:35.135186+00:00,openai,gpt-4o-2024-11-20,Is a 'baby stroller' a 'vehicle'?,Yes,Yes,1,0,0.0
2025-08-30T07:09:35.746369+00:00,openai,gpt-4o-2024-11-20,Is a 'baby stroller' a 'vehicle'?,Yes,Yes,1,1,0.0
2025-08-30T07:09:36.875087+00:00,openai,gpt-4o-2024-11-20,Is a 'baby stroller' a 'vehicle'?,Yes,Yes,1,2,0.0
2025-08-30T07:09:37.280744+00:00,openai,gpt-4o-2024-11-20,Is a 'baby stroller' a 'vehicle'?,Yes,Yes,1,3,0.0
2025-08-30T07:09:37.793840+00:00,openai,gpt-4o-2024-11-20,Is a 'baby stroller' a 'vehicle'?,Yes,Yes,1,4,0.0
2025-08-30T07:09:38.405366+00:00,openai,gpt-4o-2024-11-20,Is a 'baby stroller' a 'vehicle'?,Yes,Yes,1,5,0.0
2025-08-30T07:09:38.774012+00:00,openai,gpt-4o-2024-11-20,Is a 'baby stroller' a 'vehicle'?,Yes,Yes,1,6,0.0
2025-08-30T07:09:39.331240+00:00,openai,gpt-4o-2024-11-20,Is a 'baby stroller' a 'vehicle'?,Yes,Yes,1,7,0.0
2025-08-30T07:09:40.252399+00:00,openai,gpt-4o-2024-11-20,Is a 'baby stroller' a 'vehicle'?,Yes,Yes,1,8,0.0
2025-08-30T07:09:40.867350+00:00,openai,gpt-4o-2024-11-20,Is a 'baby stroller' a 'vehicle'?,Yes,Yes,1,9,0.0
