question_index,question,question_label,subset,set,statute,provider,model,prompt_variation,temperature,trial_idx,raw_text,extracted_answer,is_yes,api_status,response_time,timestamp
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-08-06,normal,1.0,0,Yes.,Yes,1,success,1.1920230388641357,2025-08-28T03:32:51.369597+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-08-06,normal,1.0,1,Yes,Yes,1,success,0.36218905448913574,2025-08-28T03:32:51.833948+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-08-06,normal,1.0,2,Yes.,Yes,1,success,0.6057159900665283,2025-08-28T03:32:52.541937+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-08-06,normal,1.0,3,Yes.,Yes,1,success,0.5287301540374756,2025-08-28T03:32:53.172764+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-08-06,normal,1.0,4,Yes.,Yes,1,success,0.6775357723236084,2025-08-28T03:32:53.952494+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,0.0,0,Yes,Yes,1,success,0.33449602127075195,2025-08-28T03:32:54.388912+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,0.0,1,Yes,Yes,1,success,1.1555640697479248,2025-08-28T03:32:55.646120+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,0.0,2,Yes,Yes,1,success,0.49679112434387207,2025-08-28T03:32:56.244759+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,0.0,3,Yes,Yes,1,success,0.9490916728973389,2025-08-28T03:32:57.295836+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,0.0,4,Yes.,Yes,1,success,0.4860198497772217,2025-08-28T03:32:57.883867+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,0.5,0,Yes,Yes,1,success,0.5248661041259766,2025-08-28T03:32:58.511031+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,0.5,1,Yes,Yes,1,success,0.4939289093017578,2025-08-28T03:32:59.106930+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,0.5,2,Yes,Yes,1,success,0.3754899501800537,2025-08-28T03:32:59.584323+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,0.5,3,Yes,Yes,1,success,0.4935469627380371,2025-08-28T03:33:00.179878+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,0.5,4,Yes,Yes,1,success,0.2869749069213867,2025-08-28T03:33:00.568740+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,1.0,0,Yes,Yes,1,success,0.3691830635070801,2025-08-28T03:33:01.040063+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,1.0,1,Yes,Yes,1,success,0.5504550933837891,2025-08-28T03:33:01.692450+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,1.0,2,Yes,Yes,1,success,0.4370698928833008,2025-08-28T03:33:02.231314+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,1.0,3,Yes,Yes,1,success,1.0485889911651611,2025-08-28T03:33:03.381885+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,openai,gpt-4o-2024-05-13,normal,1.0,4,Yes,Yes,1,success,0.4501011371612549,2025-08-28T03:33:03.933806+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,0.0,0,Yes,Yes,1,success,3.652780055999756,2025-08-28T03:33:07.688669+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,0.0,1,Yes,Yes,1,success,2.2668910026550293,2025-08-28T03:33:10.057453+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,0.0,2,Yes,Yes,1,success,3.0628716945648193,2025-08-28T03:33:13.222509+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,0.0,3,Yes,Yes,1,success,1.9611518383026123,2025-08-28T03:33:15.285348+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,0.0,4,Yes,Yes,1,success,2.090094804763794,2025-08-28T03:33:17.477347+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,0.5,0,Yes,Yes,1,success,2.516213893890381,2025-08-28T03:33:20.095677+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,0.5,1,Yes,Yes,1,success,2.3811540603637695,2025-08-28T03:33:22.578629+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,0.5,2,Yes,Yes,1,success,2.382925033569336,2025-08-28T03:33:25.063536+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,0.5,3,Yes,Yes,1,success,2.0642430782318115,2025-08-28T03:33:27.229747+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,0.5,4,Yes,Yes,1,success,1.6848788261413574,2025-08-28T03:33:29.016643+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,1.0,0,Yes,Yes,1,success,2.0213119983673096,2025-08-28T03:33:31.139904+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,1.0,1,Yes,Yes,1,success,2.148792028427124,2025-08-28T03:33:33.390784+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,1.0,2,Yes,Yes,1,success,2.476771116256714,2025-08-28T03:33:35.969625+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,1.0,3,Yes,Yes,1,success,2.1268908977508545,2025-08-28T03:33:38.198391+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20241022,normal,1.0,4,Yes,Yes,1,success,2.158599853515625,2025-08-28T03:33:40.458139+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,0.0,0,Yes,Yes,1,success,0.5097010135650635,2025-08-28T03:33:41.069543+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,0.0,1,Yes,Yes,1,success,0.5261149406433105,2025-08-28T03:33:41.696703+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,0.0,2,Yes,Yes,1,success,0.5010230541229248,2025-08-28T03:33:42.299891+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,0.0,3,Yes,Yes,1,success,0.5224618911743164,2025-08-28T03:33:42.924434+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,0.0,4,Yes,Yes,1,success,0.7004909515380859,2025-08-28T03:33:43.726838+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,0.5,0,Yes,Yes,1,success,0.6235289573669434,2025-08-28T03:33:44.451457+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,0.5,1,Yes,Yes,1,success,0.4849720001220703,2025-08-28T03:33:45.038465+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,0.5,2,Yes,Yes,1,success,0.5386519432067871,2025-08-28T03:33:45.679107+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,0.5,3,Yes,Yes,1,success,0.5816869735717773,2025-08-28T03:33:46.363052+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,0.5,4,Yes,Yes,1,success,0.4697291851043701,2025-08-28T03:33:46.935001+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,1.0,0,Yes,Yes,1,success,0.5774579048156738,2025-08-28T03:33:47.614521+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,1.0,1,Yes,Yes,1,success,0.4422638416290283,2025-08-28T03:33:48.158439+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,1.0,2,Yes,Yes,1,success,0.5724191665649414,2025-08-28T03:33:48.833563+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,1.0,3,Yes,Yes,1,success,0.49550890922546387,2025-08-28T03:33:49.430674+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-20240620,normal,1.0,4,Yes,Yes,1,success,0.4879181385040283,2025-08-28T03:33:50.020154+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,0.0,0,Yes,Yes,1,success,2.5225541591644287,2025-08-28T03:33:52.645414+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,0.0,1,Yes,Yes,1,success,1.7361750602722168,2025-08-28T03:33:54.484170+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,0.0,2,Yes,Yes,1,success,2.0116841793060303,2025-08-28T03:33:56.597779+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,0.0,3,Yes,Yes,1,success,2.3662469387054443,2025-08-28T03:33:59.065752+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,0.0,4,Yes,Yes,1,success,2.4685428142547607,2025-08-28T03:34:01.636218+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,0.5,0,Yes,Yes,1,success,4.540676116943359,2025-08-28T03:34:06.278941+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,0.5,1,Yes,Yes,1,success,2.9799880981445312,2025-08-28T03:34:09.360511+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,0.5,2,Yes,Yes,1,success,2.2500321865081787,2025-08-28T03:34:11.712444+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,0.5,3,Yes,Yes,1,success,2.7653632164001465,2025-08-28T03:34:14.579616+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,0.5,4,Yes,Yes,1,success,3.0873618125915527,2025-08-28T03:34:17.768866+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,1.0,0,Yes,Yes,1,success,2.124666929244995,2025-08-28T03:34:19.994402+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,1.0,1,Yes,Yes,1,success,2.4530088901519775,2025-08-28T03:34:22.549040+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,1.0,2,Yes,Yes,1,success,2.2673630714416504,2025-08-28T03:34:24.918322+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,1.0,3,Yes,Yes,1,success,2.5362699031829834,2025-08-28T03:34:27.556371+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-sonnet-latest,normal,1.0,4,Yes,Yes,1,success,1.5864698886871338,2025-08-28T03:34:29.244658+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,0.0,0,Yes,Yes,1,success,0.5004959106445312,2025-08-28T03:34:29.847029+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,0.0,1,Yes,Yes,1,success,0.4535181522369385,2025-08-28T03:34:30.402462+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,0.0,2,Yes,Yes,1,success,0.45957303047180176,2025-08-28T03:34:30.963906+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,0.0,3,Yes,Yes,1,success,0.43884801864624023,2025-08-28T03:34:31.503717+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,0.0,4,Yes,Yes,1,success,0.4916667938232422,2025-08-28T03:34:32.097152+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,0.5,0,Yes,Yes,1,success,0.5049121379852295,2025-08-28T03:34:32.703815+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,0.5,1,Yes,Yes,1,success,0.4374358654022217,2025-08-28T03:34:33.243053+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,0.5,2,Yes,Yes,1,success,0.4419569969177246,2025-08-28T03:34:33.786782+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,0.5,3,Yes,Yes,1,success,0.5191140174865723,2025-08-28T03:34:34.407573+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,0.5,4,Yes,Yes,1,success,1.8311312198638916,2025-08-28T03:34:36.340547+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,1.0,0,Yes,Yes,1,success,0.5579738616943359,2025-08-28T03:34:37.000410+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,1.0,1,Yes,Yes,1,success,0.46346330642700195,2025-08-28T03:34:37.565691+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,1.0,2,Yes,Yes,1,success,0.544597864151001,2025-08-28T03:34:38.211582+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,1.0,3,Yes,Yes,1,success,0.6508071422576904,2025-08-28T03:34:38.964214+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-20241022,normal,1.0,4,Yes,Yes,1,success,0.4519500732421875,2025-08-28T03:34:39.517968+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,0.0,0,Yes,Yes,1,success,0.4872560501098633,2025-08-28T03:34:40.106963+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,0.0,1,Yes,Yes,1,success,0.46976709365844727,2025-08-28T03:34:40.678850+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,0.0,2,Yes,Yes,1,success,0.6759419441223145,2025-08-28T03:34:41.456480+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,0.0,3,Yes,Yes,1,success,0.4863009452819824,2025-08-28T03:34:42.043658+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,0.0,4,Yes,Yes,1,success,0.5005488395690918,2025-08-28T03:34:42.645823+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,0.5,0,Yes,Yes,1,success,0.5075221061706543,2025-08-28T03:34:43.255014+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,0.5,1,Yes,Yes,1,success,0.5058248043060303,2025-08-28T03:34:43.862470+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,0.5,2,Yes,Yes,1,success,0.4405992031097412,2025-08-28T03:34:44.404584+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,0.5,3,Yes,Yes,1,success,0.45615506172180176,2025-08-28T03:34:44.962570+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,0.5,4,Yes,Yes,1,success,0.4680209159851074,2025-08-28T03:34:45.532355+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,1.0,0,Yes,Yes,1,success,0.5621590614318848,2025-08-28T03:34:46.196457+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,1.0,1,Yes,Yes,1,success,0.7187860012054443,2025-08-28T03:34:47.017129+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,1.0,2,Yes,Yes,1,success,0.5204999446868896,2025-08-28T03:34:47.639622+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,1.0,3,Yes,Yes,1,success,0.5351343154907227,2025-08-28T03:34:48.276498+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-5-haiku-latest,normal,1.0,4,Yes,Yes,1,success,0.4778099060058594,2025-08-28T03:34:48.856314+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,0.0,0,Yes,Yes,1,success,3.700734853744507,2025-08-28T03:34:52.659561+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,0.0,1,Yes,Yes,1,success,1.7502663135528564,2025-08-28T03:34:54.514189+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,0.0,2,Yes,Yes,1,success,1.8988869190216064,2025-08-28T03:34:56.515139+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,0.0,3,Yes,Yes,1,success,2.2458841800689697,2025-08-28T03:34:58.862886+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,0.0,4,Yes,Yes,1,success,1.4237051010131836,2025-08-28T03:35:00.388674+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,0.5,0,Yes,Yes,1,success,1.6955628395080566,2025-08-28T03:35:02.186108+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,0.5,1,Yes,Yes,1,success,2.514281988143921,2025-08-28T03:35:04.801669+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,0.5,2,Yes,Yes,1,success,1.3896257877349854,2025-08-28T03:35:06.292965+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,0.5,3,Yes,Yes,1,success,3.074141263961792,2025-08-28T03:35:09.469584+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,0.5,4,Yes,Yes,1,success,1.7670328617095947,2025-08-28T03:35:11.340429+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,1.0,0,Yes,Yes,1,success,2.1602518558502197,2025-08-28T03:35:13.603708+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,1.0,1,Yes,Yes,1,success,4.031282901763916,2025-08-28T03:35:17.737070+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,1.0,2,Yes,Yes,1,success,3.5177102088928223,2025-08-28T03:35:21.356797+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,1.0,3,Yes,Yes,1,success,2.9981529712677,2025-08-28T03:35:24.457234+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-20250219,normal,1.0,4,Yes,Yes,1,success,1.7079989910125732,2025-08-28T03:35:26.267439+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,0.0,0,Yes,Yes,1,success,2.4240548610687256,2025-08-28T03:35:28.793428+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,0.0,1,Yes,Yes,1,success,1.987685203552246,2025-08-28T03:35:30.882324+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,0.0,2,Yes,Yes,1,success,2.201552152633667,2025-08-28T03:35:33.186975+00:00
