provider,model,trial,question,raw_text,extracted_answer,temperature
openai,gpt-4-turbo-2024-04-09,90,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-turbo-2024-04-09,91,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-turbo-2024-04-09,92,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The determination of,Unknown,0.5
openai,gpt-4-turbo-2024-04-09,93,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-turbo-2024-04-09,94,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-turbo-2024-04-09,95,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-turbo-2024-04-09,96,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-turbo-2024-04-09,97,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-turbo-2024-04-09,98,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The determination of,Unknown,0.5
openai,gpt-4-turbo-2024-04-09,99,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,0,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,1,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,2,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,3,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,4,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,5,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,6,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,7,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,8,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The determination of,Unknown,0.5
openai,gpt-4-0125-preview,9,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,10,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,11,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The question of,Unknown,0.5
openai,gpt-4-0125-preview,12,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,13,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The determination of,Unknown,0.5
openai,gpt-4-0125-preview,14,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0125-preview,15,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,16,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,17,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,18,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,19,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,20,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,21,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The answer to,Unknown,0.5
openai,gpt-4-0125-preview,22,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,23,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0125-preview,24,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,25,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,26,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,27,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,28,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,29,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,30,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,31,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0125-preview,32,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,33,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,34,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,35,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,36,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,37,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,38,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,39,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,40,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,41,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The answer to,Unknown,0.5
openai,gpt-4-0125-preview,42,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,43,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,44,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,45,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The determination of,Unknown,0.5
openai,gpt-4-0125-preview,46,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,47,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,48,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,49,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,50,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,51,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,52,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,53,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,54,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,55,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,56,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,57,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,58,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,59,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,60,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,61,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,62,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,63,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,64,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,65,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,66,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,67,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,68,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,69,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,70,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,71,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,72,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,73,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,74,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,75,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,76,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,77,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,78,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,79,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,80,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,81,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,82,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,83,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,84,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition and,Unknown,0.5
openai,gpt-4-0125-preview,85,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,86,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,87,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,88,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,89,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,Whether transporting a,Unknown,0.5
openai,gpt-4-0125-preview,90,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,91,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,92,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,93,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,94,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0125-preview,95,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,96,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,97,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4-0125-preview,98,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The definition of,Unknown,0.5
openai,gpt-4-0125-preview,99,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The legal interpretation,Unknown,0.5
openai,gpt-4-0613,0,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,1,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,2,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,3,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,4,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,5,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, generally",Yes,0.5
openai,gpt-4-0613,6,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,7,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,8,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,9,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,10,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,11,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,12,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,13,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,14,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,15,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,16,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,17,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,18,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,19,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,20,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,21,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,22,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,23,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,24,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,25,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,26,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,27,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,28,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,29,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,30,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,31,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,32,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,33,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,34,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,35,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,36,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,37,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,38,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,39,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,40,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,41,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,42,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,43,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,44,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,45,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,46,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,47,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,48,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,49,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,50,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,51,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,52,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,53,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,54,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,55,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,56,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,57,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,58,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,59,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,60,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,61,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,62,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,63,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,64,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,65,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,66,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,67,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,68,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,69,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,70,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,71,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,72,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,73,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,74,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,75,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,76,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,77,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,78,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,79,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,80,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,81,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,82,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,83,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,84,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,85,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,86,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,87,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,88,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,89,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,90,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,91,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,92,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,93,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,94,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,95,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,96,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,97,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,98,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4-0613,99,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,"Yes, transporting",Yes,0.5
openai,gpt-4o-2024-11-20,0,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The question of,Unknown,0.5
openai,gpt-4o-2024-11-20,1,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The question of,Unknown,0.5
openai,gpt-4o-2024-11-20,2,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,I'm not a,Unknown,0.5
openai,gpt-4o-2024-11-20,3,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,I'm not a,Unknown,0.5
openai,gpt-4o-2024-11-20,4,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The determination of,Unknown,0.5
openai,gpt-4o-2024-11-20,5,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The interpretation of,Unknown,0.5
openai,gpt-4o-2024-11-20,6,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The question of,Unknown,0.5
openai,gpt-4o-2024-11-20,7,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The answer to,Unknown,0.5
openai,gpt-4o-2024-11-20,8,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,I'm not a,Unknown,0.5
openai,gpt-4o-2024-11-20,9,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The question of,Unknown,0.5
openai,gpt-4o-2024-11-20,10,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,I'm not a,Unknown,0.5
openai,gpt-4o-2024-11-20,11,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The determination of,Unknown,0.5
openai,gpt-4o-2024-11-20,12,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The determination of,Unknown,0.5
openai,gpt-4o-2024-11-20,13,Does transporting a firearm in a briefcase constitute 'carrying' a firearm?,The answer to,Unknown,0.5
